Crime_ID,City,Location,Date,Time,Crime_Type,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Num_Police_Stations_Nearby,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender
1077,Mumbai,Juhu,2024-04-04,05:40:42,Stalking,19.130423,72.812893,8,11.1,True,False,RIDE-20077,2024-04-04,05:40:42,Juhu,Marine Lines,37.9,2.63,91.34,1.2,4.69,Completed,28.4,15.8,5.6,80.2,17.2,Rainy,Severe,15.9,0,13.0,0.0,0.8,None,Morning,Female
1078,Delhi,Paharganj,2024-10-29,02:43:08,Theft,28.626926,77.223079,6,17.4,True,True,RIDE-20078,2024-10-29,02:43:08,Paharganj,Rohini,43.2,14.84,329.09,1.0,4.45,Completed,22.0,0.0,6.4,36.2,26.0,Overcast,High,30.2,2,16.0,1.0,0.68,Rash driving near signal,Night,Female
1079,Delhi,Saket,2024-12-29,14:31:10,Snatching,28.524772,77.206348,6,14.5,True,False,RIDE-20079,2024-12-29,14:31:10,Saket,Karol Bagh,24.6,11.02,331.37,1.5,4.24,Completed,37.8,0.0,6.8,74.4,6.0,Overcast,High,28.3,3,4.0,1.0,0.63,Broken CCTV cameras,Afternoon,Female
1080,Delhi,Connaught Place,2025-02-01,07:13:51,Snatching,28.623929,77.232536,5,35.0,False,False,RIDE-20080,2025-02-01,07:13:51,Connaught Place,Noida Border (Mayur Vihar),51.1,7.4,179.7,1.0,3.59,Completed,25.8,43.7,6.4,41.0,26.5,Rainy,Severe,18.1,0,14.0,0.0,0.41,None,Morning,Male
1081,Mumbai,Vashi (Navi Mumbai),2024-06-13,07:48:53,Fraud,19.087171,72.980235,5,13.7,True,False,RIDE-20081,2024-06-13,07:48:53,Vashi (Navi Mumbai),Thane West,34.4,4.73,175.79,1.0,4.62,Completed,27.9,0.0,1.0,84.8,23.3,Hazy,High,27.8,0,12.0,0.0,0.86,None,Morning,Male
1082,Mumbai,Thane West,2025-02-28,09:21:35,Theft,19.214782,72.963693,5,16.4,True,True,RIDE-20082,2025-02-28,09:21:35,Thane West,Ghatkopar,59.5,3.86,148.75,1.0,4.89,Completed,35.9,55.0,9.4,63.6,26.9,Rainy,High,25.6,0,3.0,2.0,0.54,Drunkards roaming near park,Morning,Male
1083,Mumbai,Ghatkopar,2024-12-01,02:45:06,Robbery,19.080817,72.899275,8,12.1,True,True,RIDE-20083,2024-12-01,02:45:06,Ghatkopar,Ghatkopar,38.9,2.74,92.35,1.5,4.54,Completed,33.7,10.7,6.8,63.5,14.6,Thunderstorm,High,30.2,0,5.0,0.0,0.37,Suspicious gathering at night,Night,Female
1084,Delhi,Connaught Place,2025-01-18,04:58:26,Robbery,28.614706,77.209259,9,36.3,True,True,RIDE-20084,2025-01-18,04:58:26,Connaught Place,Rohini,58.9,19.89,493.3,1.0,3.71,Completed,32.4,0.0,8.0,71.7,22.3,Overcast,High,29.0,0,17.0,1.0,0.26,None,Night,Male
1085,Mumbai,Kurla,2024-07-16,03:15:31,Robbery,19.08679,72.899189,8,4.4,True,False,RIDE-20085,2024-07-16,03:15:31,Kurla,Juhu,70.7,6.39,217.08,1.0,4.52,Completed,31.0,0.0,5.1,59.7,28.1,Clear,Severe,16.4,0,17.0,3.0,0.92,Suspicious gathering at night,Night,Male
1086,Delhi,Saket,2024-06-07,02:32:58,Theft,28.526328,77.212402,4,23.3,False,False,RIDE-20086,2024-06-07,02:32:58,Saket,Saket,48.1,25.02,662.24,1.0,4.16,Cancelled_by_User,40.2,0.0,5.6,61.7,6.4,Clear,High,28.9,0,1.0,1.0,0.38,Lack of police patrolling,Night,Female
1087,Mumbai,Colaba,2024-07-09,04:47:49,Theft,18.899035,72.815561,4,8.3,False,False,RIDE-20087,2024-07-09,04:47:49,Colaba,Chembur,11.9,26.31,577.05,1.2,4.36,Completed,30.0,0.0,7.8,66.5,11.4,Clear,Low,50.4,1,8.0,0.0,0.54,Isolated dark stretch near bus stop,Night,Male
1088,Delhi,Paharganj,2024-01-19,17:51:58,Fraud,22.160935,76.273918,3,12.1,False,False,RIDE-20088,2024-01-19,17:51:58,Paharganj,Dwarka,37.1,23.75,524.26,1.0,4.25,Cancelled_by_User,40.9,0.0,5.3,52.9,12.1,Clear,High,27.0,0,1.0,2.0,0.33,None,Evening,Male
1089,Delhi,Noida Border (Mayur Vihar),2024-09-09,06:46:57,Assault,28.619979,77.282129,10,9.4,False,False,RIDE-20089,2024-09-09,06:46:57,Noida Border (Mayur Vihar),Okhla,36.7,9.37,256.31,1.5,4.93,Completed,22.9,0.0,9.9,50.2,29.0,Clear,Severe,14.9,0,2.0,1.0,0.69,Broken CCTV cameras,Morning,Male
1090,Mumbai,Powai,2024-02-18,16:08:40,Burglary,19.137379,72.903923,7,19.7,True,False,RIDE-20090,2024-02-18,16:08:40,Powai,Colaba,25.4,10.2,269.76,1.2,4.6,Completed,25.6,47.4,5.5,54.8,16.2,Rainy,Medium,36.7,0,7.0,3.0,0.4,Suspicious gathering at night,Afternoon,Male
1091,Delhi,Karol Bagh,2024-12-22,19:02:13,Theft,28.630921,77.20608,6,12.9,True,True,RIDE-20091,2024-12-22,19:02:13,Karol Bagh,Chandni Chowk,35.8,3.94,137.3,1.0,4.93,Completed,20.3,10.6,9.0,32.3,6.5,Rainy,High,26.3,0,13.0,2.0,0.62,None,Evening,Male
1092,Mumbai,Ghatkopar,2024-02-03,06:57:41,Burglary,19.090306,72.929871,5,33.9,True,False,RIDE-20092,2024-02-03,06:57:41,Ghatkopar,Juhu,18.0,30.3,618.47,1.0,4.59,Completed,28.2,55.0,6.4,70.1,8.7,Rainy,High,28.7,0,16.0,3.0,0.49,Drunkards roaming near park,Morning,Female
1093,Mumbai,Borivali West,2025-02-12,16:15:40,Robbery,22.979216,75.480326,9,17.8,True,True,RIDE-20093,2025-02-12,16:15:40,Borivali West,Malad West,33.3,18.56,481.42,1.2,4.08,Completed,34.7,0.0,8.9,52.6,29.8,Clear,Medium,40.6,3,6.0,0.0,0.44,Lack of police patrolling,Afternoon,Other
1094,Delhi,Dwarka,2024-10-21,12:22:59,Harassment,28.607914,77.066863,6,10.3,False,False,RIDE-20094,2024-10-21,12:22:59,Dwarka,Noida Border (Mayur Vihar),30.7,24.27,571.68,1.2,4.03,Completed,31.0,0.0,1.5,27.3,6.4,Hazy,High,25.1,0,11.0,1.0,0.31,Lack of police patrolling,Afternoon,Male
1095,Mumbai,Juhu,2024-01-12,04:37:45,Assault,19.128439,72.843514,8,34.5,False,False,RIDE-20095,2024-01-12,04:37:45,Juhu,Vashi (Navi Mumbai),33.7,4.64,166.07,1.2,4.0,Completed,35.5,40.7,5.9,93.6,22.3,Thunderstorm,Severe,18.7,0,19.0,1.0,0.93,Drunkards roaming near park,Night,Male
1096,Delhi,Vasant Kunj,2024-01-17,05:38:20,Stalking,28.510667,77.166842,8,12.0,False,False,RIDE-20096,2024-01-17,05:38:20,Vasant Kunj,Noida Border (Mayur Vihar),16.8,17.14,397.62,1.0,3.98,Completed,18.3,0.0,1.6,66.6,13.8,Hazy,High,29.3,0,15.0,3.0,0.92,Isolated dark stretch near bus stop,Morning,Male
1097,Mumbai,Chembur,2025-02-28,15:50:55,Stalking,19.071289,72.892062,6,12.1,False,False,RIDE-20097,2025-02-28,15:50:55,Chembur,Borivali West,14.8,27.45,614.61,2.0,3.61,Completed,35.3,0.0,9.9,65.2,29.6,,High,29.2,0,6.0,3.0,0.48,Suspicious gathering at night,Afternoon,Male
1098,Delhi,Hauz Khas,2025-01-08,17:16:42,Vandalism,28.57312,77.195564,4,24.6,True,True,RIDE-20098,2025-01-08,17:16:42,Hauz Khas,Paharganj,41.9,4.11,106.77,1.5,4.44,Completed,33.3,58.7,7.4,31.9,24.6,Rainy,Medium,41.4,0,18.0,3.0,0.27,Lack of police patrolling,Evening,Female
1099,Delhi,Okhla,2024-05-14,07:53:17,Snatching,28.519829,77.250431,6,7.5,True,False,RIDE-20099,2024-05-14,07:53:17,Okhla,Shahdara,32.3,18.47,559.44,1.2,4.76,Completed,38.8,31.1,9.4,53.6,7.0,Thunderstorm,Severe,18.3,0,17.0,1.0,0.51,None,Morning,Male
1100,Delhi,Pitampura,2024-03-05,01:27:05,Robbery,28.721453,77.121758,7,26.6,True,False,RIDE-20100,2024-03-05,01:27:05,Pitampura,Paharganj,48.7,11.93,355.7,1.0,4.33,Completed,40.0,0.0,1.0,67.0,19.7,Hazy,High,25.7,0,19.0,0.0,0.84,None,Night,Other
1101,Mumbai,Marine Lines,2024-05-15,12:41:31,Assault,18.958087,72.841774,9,18.5,True,True,RIDE-20101,2024-05-15,12:41:31,Marine Lines,Marine Lines,49.6,22.96,478.87,1.0,3.86,Completed,28.1,0.0,9.0,64.0,26.1,Clear,High,29.1,3,8.0,1.0,0.89,Isolated dark stretch near bus stop,Afternoon,Male
1102,Delhi,Vasant Kunj,2024-11-26,02:12:28,Stalking,28.545591,77.143871,8,30.7,False,False,RIDE-20102,2024-11-26,02:12:28,Vasant Kunj,Pitampura,43.6,13.53,304.89,1.0,4.56,Completed,18.7,0.0,6.0,75.0,25.9,Overcast,Low,49.7,2,7.0,2.0,0.79,None,Night,Female
1103,Delhi,Janakpuri,2024-07-09,15:38:28,Harassment,28.62867,77.068994,6,25.1,False,False,RIDE-20103,2024-07-09,15:38:28,Janakpuri,Chandni Chowk,32.4,27.21,615.09,1.0,3.54,Completed,33.5,42.3,6.3,49.6,5.5,Rainy,High,29.6,0,5.0,1.0,0.84,Lack of police patrolling,Afternoon,Female
1104,Mumbai,Bandra West,2024-07-11,11:29:16,Theft,19.065017,72.85165,5,26.4,True,True,RIDE-20104,2024-07-11,11:29:16,Bandra West,Marine Lines,16.7,17.59,488.43,1.0,4.47,Completed,24.8,0.0,4.0,78.8,26.5,,Medium,40.3,1,10.0,1.0,0.42,Suspicious gathering at night,Morning,Female
1105,Delhi,Pitampura,2024-06-12,21:08:46,Stalking,28.676839,77.156266,8,36.6,True,True,RIDE-20105,2024-06-12,21:08:46,Pitampura,Saket,35.2,3.54,135.95,1.0,4.59,Completed,26.6,21.5,5.8,64.5,19.0,Thunderstorm,Medium,38.8,1,18.0,1.0,0.6,None,Evening,Female
1106,Mumbai,Chembur,2025-02-07,10:23:16,Theft,19.031665,72.892264,5,5.9,True,True,RIDE-20106,2025-02-07,10:23:16,Chembur,Ghatkopar,47.9,30.36,624.78,1.2,4.8,Completed,25.6,16.0,7.0,75.6,27.7,Rainy,Medium,37.9,1,3.0,3.0,0.42,Poor street lighting reported,Morning,Male
1107,Delhi,Rohini,2024-10-22,05:31:50,Robbery,28.727401,77.054103,7,26.8,True,False,RIDE-20107,2024-10-22,05:31:50,Rohini,Saket,37.9,16.58,345.23,1.2,4.93,Cancelled_by_User,18.4,5.2,8.7,38.6,26.9,Rainy,Medium,36.6,0,10.0,1.0,0.77,None,Morning,Male
1108,Delhi,Connaught Place,2024-08-10,21:08:21,Vandalism,28.621041,77.228092,3,9.9,True,False,RIDE-20108,2024-08-10,21:08:21,Connaught Place,Okhla,69.7,14.4,343.91,1.0,4.6,Completed,33.6,7.1,9.4,40.3,18.4,Thunderstorm,Low,,0,1.0,0.0,0.33,Isolated dark stretch near bus stop,Evening,Other
1109,Mumbai,Thane West,2024-12-21,21:40:00,Fraud,19.19948,72.965737,3,27.8,False,False,RIDE-20109,2024-12-21,21:40:00,Thane West,Kurla,50.5,23.17,571.06,1.2,4.43,Completed,31.3,47.8,9.2,93.8,13.9,Rainy,Medium,37.0,0,7.0,3.0,0.79,None,Evening,Female
1110,Delhi,Connaught Place,2024-02-16,16:04:46,Snatching,22.31151,75.386508,5,,False,False,RIDE-20110,2024-02-16,16:04:46,Connaught Place,Janakpuri,74.3,11.23,287.27,1.0,3.56,Completed,35.7,0.0,1.3,70.5,6.1,Hazy,High,29.0,0,12.0,3.0,0.8,Isolated dark stretch near bus stop,Afternoon,Male
1111,Mumbai,Kurla,2024-07-24,12:29:17,Fraud,19.052248,72.900248,3,21.2,False,False,RIDE-20111,2024-07-24,12:29:17,Kurla,Thane West,52.2,26.01,548.47,1.0,4.91,Completed,33.6,,3.0,58.2,14.5,Hazy,Medium,36.2,0,5.0,3.0,0.51,None,Afternoon,Male
1112,Mumbai,Andheri East,2024-12-26,21:33:49,Assault,19.110634,72.847867,8,12.1,False,False,RIDE-20112,2024-12-26,21:33:49,Andheri East,Ghatkopar,66.8,17.81,491.7,1.0,4.59,Completed,34.1,35.7,9.9,52.5,21.1,Rainy,Low,52.1,1,6.0,0.0,0.7,Drunkards roaming near park,Evening,Male
1113,Mumbai,Juhu,2024-11-25,12:25:52,Robbery,19.131007,72.803818,9,20.1,True,False,RIDE-20113,2024-11-25,12:25:52,Juhu,Vashi (Navi Mumbai),42.4,11.82,381.03,1.0,4.11,Completed,35.6,0.0,8.2,90.1,19.1,Overcast,High,27.7,0,2.0,1.0,0.61,Suspicious gathering at night,Afternoon,Female
1114,Mumbai,Juhu,2024-08-19,03:06:48,Assault,19.113488,72.824957,10,26.8,True,True,RIDE-20114,2024-08-19,03:06:48,Juhu,Worli,29.0,17.9,479.25,1.0,3.71,Completed,31.3,0.0,1.6,91.9,14.8,Foggy,Medium,40.7,1,4.0,3.0,0.74,Suspicious gathering at night,Night,Male
1115,Delhi,Shahdara,2024-12-03,18:32:08,Snatching,28.677841,77.302107,6,23.9,True,False,RIDE-20115,2024-12-03,18:32:08,Shahdara,Saket,64.5,16.75,444.28,1.0,4.37,Completed,32.4,53.5,7.5,48.1,29.5,Thunderstorm,Severe,18.6,0,11.0,2.0,0.3,Drunkards roaming near park,Evening,Other
1116,Delhi,Rohini,2024-12-25,17:55:20,Vandalism,28.754626,77.075822,3,26.8,False,False,RIDE-20116,2024-12-25,17:55:20,Rohini,Dwarka,23.6,23.57,643.73,1.0,4.57,Cancelled_by_Driver,33.3,44.1,8.8,58.7,19.6,Thunderstorm,Severe,18.3,0,18.0,2.0,0.33,None,Evening,Male
1117,Mumbai,Thane West,2024-12-09,01:12:17,Fraud,19.219436,72.954364,3,13.0,True,True,RIDE-20117,2024-12-09,01:12:17,Thane West,Vashi (Navi Mumbai),14.0,25.64,560.06,1.0,4.18,Completed,32.9,35.9,6.2,85.3,25.0,Rainy,Medium,40.0,2,13.0,3.0,0.71,None,Night,Male
1118,Mumbai,Ghatkopar,2024-11-13,14:53:14,Theft,19.088606,72.884648,4,27.3,False,False,RIDE-20118,2024-11-13,14:53:14,Ghatkopar,Worli,48.2,24.28,536.49,1.0,4.17,Cancelled_by_Driver,30.2,25.7,7.1,75.0,8.3,Thunderstorm,Medium,37.5,0,5.0,0.0,0.26,Rash driving near signal,Afternoon,Male
1119,Delhi,Chandni Chowk,2025-02-08,18:35:22,Theft,28.664283,77.236568,5,22.9,False,False,RIDE-20119,2025-02-08,18:35:22,Chandni Chowk,Rohini,43.8,25.69,549.65,1.0,4.02,Cancelled_by_User,25.0,0.0,3.9,62.1,16.9,Foggy,Medium,40.5,0,4.0,2.0,0.7,Isolated dark stretch near bus stop,Evening,Female
1120,Delhi,Okhla,2024-06-13,12:58:50,Harassment,28.55643,77.260391,8,14.2,True,True,RIDE-20120,2024-06-13,12:58:50,Okhla,Okhla,43.6,25.23,629.16,1.0,3.94,Completed,22.0,0.0,9.8,57.3,5.2,Clear,Low,51.0,1,14.0,0.0,0.44,Suspicious gathering at night,Afternoon,Male
1121,Delhi,Paharganj,2024-12-17,04:01:29,Burglary,28.667111,77.22816,7,10.4,True,True,RIDE-20121,2024-12-17,04:01:29,Paharganj,Karol Bagh,46.3,19.46,432.34,1.0,4.45,Completed,18.1,0.0,,28.8,23.6,Overcast,Low,52.1,0,17.0,0.0,0.21,Suspicious gathering at night,Night,Male
1122,Delhi,Shahdara,2024-07-21,21:01:30,Snatching,28.652725,77.301764,6,32.7,True,False,RIDE-20122,2024-07-21,21:01:30,Shahdara,Paharganj,45.5,30.82,649.48,2.0,4.69,Completed,39.0,0.0,5.7,27.5,19.3,Overcast,Medium,39.3,0,7.0,2.0,0.48,Poor street lighting reported,Evening,Female
1123,Delhi,Okhla,2024-05-09,06:07:11,Robbery,28.536128,77.256248,9,31.0,True,True,RIDE-20123,2024-05-09,06:07:11,Okhla,Lajpat Nagar,40.0,18.72,423.39,1.0,4.59,Completed,33.7,10.5,8.1,79.0,12.9,Thunderstorm,Medium,39.7,0,19.0,1.0,0.45,Rash driving near signal,Morning,Male
1124,Mumbai,Juhu,2025-02-06,07:45:47,Assault,19.130433,72.809732,8,28.5,True,True,RIDE-20124,2025-02-06,07:45:47,Juhu,Juhu,67.1,16.15,387.8,1.2,3.76,Completed,26.4,0.0,8.7,78.2,23.2,Overcast,High,30.1,0,19.0,3.0,0.83,Rash driving near signal,Morning,Male
1125,Mumbai,Dadar,2024-11-30,04:23:25,Vandalism,19.02038,72.849973,3,30.4,False,False,RIDE-20125,2024-11-30,04:23:25,Dadar,Kurla,18.7,17.28,367.6,1.0,3.86,Cancelled_by_Driver,25.7,0.0,5.8,75.5,19.1,Overcast,High,25.9,1,12.0,0.0,0.94,Rash driving near signal,Night,Female
1126,Delhi,Janakpuri,2025-02-09,11:24:30,Robbery,28.610118,77.074501,9,5.4,False,False,RIDE-20126,2025-02-09,11:24:30,Janakpuri,Shahdara,31.1,23.26,594.84,1.5,3.89,Completed,32.1,0.0,3.7,29.7,11.3,Foggy,Severe,15.3,0,12.0,3.0,0.33,Drunkards roaming near park,Morning,Male
1127,Mumbai,Chembur,2024-02-09,16:41:17,Fraud,19.052292,72.881448,3,29.8,True,True,RIDE-20127,2024-02-09,16:41:17,Chembur,Andheri East,53.0,14.73,347.18,1.2,4.22,Completed,26.9,0.0,5.6,76.7,8.4,Clear,Medium,41.3,0,6.0,2.0,0.69,Drunkards roaming near park,Afternoon,Female
1128,Mumbai,Powai,2025-01-07,21:52:18,Harassment,19.122568,72.90918,8,21.0,True,False,RIDE-20128,2025-01-07,21:52:18,Powai,Borivali West,21.1,27.0,702.06,1.5,3.77,Completed,31.2,0.0,1.2,67.0,8.3,Hazy,Low,50.1,2,14.0,1.0,0.4,Isolated dark stretch near bus stop,Evening,Male
1129,Mumbai,Colaba,2025-01-20,03:05:30,Vandalism,18.912437,72.791652,4,23.4,False,False,RIDE-20129,2025-01-20,03:05:30,Colaba,Bandra West,68.3,25.36,666.79,1.0,3.57,Completed,28.2,0.0,3.4,90.9,25.9,Hazy,Medium,38.6,0,8.0,0.0,0.37,None,Night,Male
1130,Delhi,Okhla,2024-09-24,03:33:00,Harassment,28.52339,77.248473,8,18.7,True,False,RIDE-20130,2024-09-24,03:33:00,Okhla,Hauz Khas,20.1,21.72,501.7,1.0,4.05,Completed,31.3,0.0,2.7,35.7,19.0,Hazy,Medium,41.9,0,,1.0,0.71,Lack of police patrolling,Night,Female
1131,Mumbai,Ghatkopar,2024-04-19,16:25:50,Fraud,19.072489,72.923155,3,29.4,True,False,RIDE-20131,2024-04-19,16:25:50,Ghatkopar,Colaba,35.3,21.26,608.39,1.0,4.4,Completed,31.3,0.0,8.6,91.9,15.0,Clear,High,26.7,2,2.0,1.0,0.4,Isolated dark stretch near bus stop,Afternoon,Female
1132,Mumbai,Borivali West,2024-04-09,01:50:38,Vandalism,24.976987,78.257655,3,26.1,False,False,RIDE-20132,2024-04-09,01:50:38,Borivali West,Ghatkopar,12.3,9.56,206.83,2.5,4.67,Completed,30.2,45.5,5.3,54.1,12.1,Rainy,High,30.5,0,9.0,1.0,0.5,None,Night,Male
1133,Mumbai,Dadar,2024-09-16,03:35:04,Fraud,19.012998,72.823033,4,22.5,True,True,RIDE-20133,2024-09-16,03:35:04,Dadar,Kurla,66.9,26.49,679.94,2.0,4.34,Completed,29.5,37.3,5.1,55.2,6.7,Thunderstorm,High,31.0,0,8.0,2.0,0.77,None,Night,Male
1134,Delhi,Chandni Chowk,2024-02-17,12:43:47,Robbery,28.626086,77.246909,8,21.2,True,False,RIDE-20134,2024-02-17,12:43:47,Chandni Chowk,Chandni Chowk,24.2,19.42,437.44,2.0,3.79,Completed,23.0,0.0,1.6,40.0,20.5,Foggy,Low,47.6,2,16.0,0.0,0.38,Lack of police patrolling,Afternoon,Male
1135,Mumbai,Powai,2024-10-21,08:31:11,Assault,19.135001,72.89956,9,14.1,False,False,RIDE-20135,2024-10-21,08:31:11,Powai,Dadar,58.8,6.28,188.75,2.0,3.55,Completed,35.7,0.0,3.1,70.7,22.2,Hazy,Low,48.3,0,11.0,2.0,0.85,Rash driving near signal,Morning,Other
1136,Mumbai,Kurla,2024-04-04,15:27:13,Assault,19.060742,72.87297,9,17.1,False,False,RIDE-20136,2024-04-04,15:27:13,Kurla,Thane West,28.2,7.81,198.1,1.0,3.65,Completed,26.4,0.0,3.4,83.2,16.8,Hazy,Low,49.5,0,17.0,2.0,0.38,Drunkards roaming near park,Afternoon,Female
1137,Mumbai,Kurla,2024-03-24,01:13:52,Burglary,19.090525,72.861885,7,7.5,False,False,RIDE-20137,2024-03-24,01:13:52,Kurla,Malad West,31.8,13.15,368.34,1.0,3.53,Completed,30.9,40.7,7.7,94.1,12.1,Rainy,Medium,39.1,1,15.0,0.0,0.85,None,Night,Female
1138,Delhi,Karol Bagh,2024-11-19,19:36:25,Assault,28.67423,77.209113,9,12.2,True,True,RIDE-20138,2024-11-19,19:36:25,Karol Bagh,Chandni Chowk,52.4,23.46,606.17,1.5,4.67,Cancelled_by_User,27.9,0.0,1.6,,23.2,Hazy,High,30.6,1,3.0,1.0,0.76,None,Evening,Male
1139,Delhi,Hauz Khas,2025-01-29,12:33:48,Harassment,28.57124,77.198759,6,7.0,True,False,RIDE-20139,2025-01-29,12:33:48,Hauz Khas,Okhla,67.6,11.63,276.64,1.2,3.7,Completed,38.7,0.0,2.4,77.3,28.4,Foggy,Medium,36.8,2,18.0,1.0,0.22,Isolated dark stretch near bus stop,Afternoon,Other
1140,Mumbai,Borivali West,2024-11-23,17:19:58,Vandalism,19.237493,72.859899,4,19.9,True,False,RIDE-20140,2024-11-23,17:19:58,Borivali West,Juhu,36.8,7.09,174.07,1.5,3.7,Completed,27.6,0.0,3.3,85.9,19.9,Hazy,High,28.3,0,18.0,3.0,0.6,None,Evening,Female
1141,Delhi,Rohini,2024-02-10,13:40:15,Robbery,28.7568,77.072921,8,26.1,False,False,RIDE-20141,2024-02-10,13:40:15,Rohini,Vasant Kunj,54.5,10.9,331.44,1.0,4.78,Completed,28.9,0.0,8.5,54.5,13.0,Overcast,Low,52.8,0,4.0,2.0,0.42,None,Afternoon,Male
1142,Delhi,Vasant Kunj,2024-04-21,10:26:19,Harassment,28.50471,77.13491,7,29.1,True,True,RIDE-20142,2024-04-21,10:26:19,Vasant Kunj,Connaught Place,31.5,27.38,785.08,1.5,3.61,Completed,37.9,0.0,1.4,71.1,11.2,Hazy,High,27.7,1,2.0,1.0,0.34,Broken CCTV cameras,Morning,Male
1143,Delhi,Pitampura,2024-06-08,10:10:40,Stalking,28.7073,77.123822,8,23.8,False,False,RIDE-20143,2024-06-08,10:10:40,Pitampura,Hauz Khas,26.5,21.34,483.15,1.5,3.83,Completed,22.0,0.0,6.4,32.2,24.7,Clear,Low,47.3,1,16.0,,0.67,Isolated dark stretch near bus stop,Morning,Male
1144,Delhi,Hauz Khas,2024-01-31,01:22:41,Assault,28.549396,77.209397,10,21.6,True,True,RIDE-20144,2024-01-31,01:22:41,Hauz Khas,Chandni Chowk,73.8,25.76,712.77,1.0,3.79,Completed,39.6,0.0,2.5,51.3,12.4,Foggy,High,26.1,0,12.0,2.0,0.47,Rash driving near signal,Night,Female
1145,Mumbai,Kurla,2024-09-28,04:28:18,Fraud,19.077534,72.902528,3,,True,True,RIDE-20145,2024-09-28,04:28:18,Kurla,Powai,34.6,7.97,200.66,1.5,3.86,Completed,26.3,0.0,3.0,84.5,8.9,Hazy,Medium,38.5,0,4.0,0.0,0.69,None,Night,Male
1146,Delhi,Rohini,2024-01-17,18:41:53,Robbery,28.726064,77.036853,7,25.3,True,False,RIDE-20146,2024-01-17,18:41:53,Rohini,Connaught Place,33.8,20.38,439.19,1.0,4.24,Cancelled_by_User,31.4,0.0,3.8,50.0,14.2,Foggy,High,29.9,0,2.0,0.0,0.26,Poor street lighting reported,Evening,Female
1147,Mumbai,Andheri East,2024-07-16,06:12:33,Robbery,19.136629,72.849556,9,24.1,True,False,RIDE-20147,2024-07-16,06:12:33,Andheri East,Powai,37.0,5.61,177.55,1.0,4.5,Cancelled_by_User,28.8,0.0,6.7,57.1,30.0,Overcast,Medium,38.1,0,11.0,2.0,0.33,Rash driving near signal,Morning,Male
1148,Delhi,Shahdara,2024-07-11,17:59:47,Vandalism,28.684693,77.293921,2,20.1,False,False,RIDE-20148,2024-07-11,17:59:47,Shahdara,Saket,10.0,3.52,103.86,1.0,4.84,Completed,18.5,0.0,3.5,66.4,11.9,Foggy,Medium,39.3,2,5.0,0.0,0.94,Lack of police patrolling,Evening,Female
1149,Delhi,Chandni Chowk,2024-05-11,09:05:36,Robbery,28.638849,77.249781,7,30.4,False,False,RIDE-20149,2024-05-11,09:05:36,Chandni Chowk,Vasant Kunj,31.1,16.73,439.8,1.2,4.73,Completed,37.4,26.0,8.9,80.3,13.4,Thunderstorm,High,27.6,2,4.0,1.0,0.68,Poor street lighting reported,Morning,Female
1150,Mumbai,Vashi (Navi Mumbai),2024-06-05,16:02:20,Stalking,19.052672,73.012471,6,11.9,True,True,RIDE-20150,2024-06-05,16:02:20,Vashi (Navi Mumbai),Bandra West,53.8,31.92,937.1,1.2,3.64,Completed,28.0,31.2,8.7,74.7,11.6,Rainy,Medium,38.6,0,5.0,3.0,0.79,Rash driving near signal,Afternoon,Male
1151,Mumbai,Borivali West,2024-05-04,02:17:49,Vandalism,19.234267,72.859758,2,24.7,False,False,RIDE-20151,2024-05-04,02:17:49,Borivali West,Andheri East,53.7,14.99,361.65,1.2,3.54,Completed,31.5,0.0,2.3,91.6,10.8,Hazy,High,25.9,1,3.0,0.0,0.94,None,Night,Female
1152,Mumbai,Dadar,2024-06-24,22:51:07,Theft,19.039136,72.866238,4,30.6,True,True,RIDE-20152,2024-06-24,22:51:07,Dadar,Dadar,23.2,17.94,413.81,1.2,3.71,Completed,30.3,19.1,5.3,59.0,22.4,Thunderstorm,Medium,38.8,2,3.0,3.0,0.21,None,Night,Female
1153,Mumbai,Ghatkopar,2024-11-28,12:14:24,Harassment,19.094005,72.927214,7,36.5,False,False,RIDE-20153,2024-11-28,12:14:24,Ghatkopar,Borivali West,66.3,18.18,406.15,1.0,4.89,Completed,28.0,0.0,2.2,57.1,13.7,Foggy,Medium,39.8,0,17.0,,0.39,None,Afternoon,Male
1154,Mumbai,Ghatkopar,2024-05-23,07:09:21,Harassment,19.080359,72.933998,8,7.2,False,False,RIDE-20154,2024-05-23,07:09:21,Ghatkopar,Thane West,43.8,22.5,651.95,1.0,4.36,Completed,29.4,0.0,1.4,79.4,19.5,Foggy,High,26.2,0,17.0,1.0,0.43,None,Morning,Male
